id,user_id,created_at,authorDisplayName,author,authorAvatar,author_id,review_title,review_rating,review_content,business_name,business_slug,permalink,replied,messages,business_logo,industry_logo,industry_name,industry_slug,status_id,nps_rating,source,is_reported,business_reporting,author_created_date,author_total_reviews_count,attachments
4217606,25d007ca-31fa-11e8-83f4-f23c91bb6188,2022-12-08 14:06:30,Michelle,Michelle,,25d007ca-31fa-11e8-83f4-f23c91bb6188,Telkom business line disgrace,1,"We have now been struggling to cancel 2 separate business accounts respectively since March and July.  Every time we get the same email address to put the request on a company letterhead with copy of an ID and send to the stocst email address.  This has been done NUMEROUS times with no avail.  
This is extremely unprofessional and Telkom is now costing us a lot of money for a service we have not been using since March and July.  
We need answers please.",Telkom,telkom,telkom-business-line-disgrace-4217606,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2015-10-21,5,[]
4217545,e1916f10-1a34-11eb-ba0a-fff41ede2ca8,2022-12-08 13:42:32,Tanweer H,Tanweer H,,e1916f10-1a34-11eb-ba0a-fff41ede2ca8,Telkom worst ISP ever,1,Never have I ever deal with a company who don't care for their customers. I've lodge a claim more then a month ago for my lost phone and still never received any confirmation from telkom. I bought the phone for my mom which lost it and now she have to be with out a phone we can't phone her to check up on her. Every time I phone its the same story and every time its my case handler will phone me before the end of business which I'm still waiting for the  past weeks and his name his Ayanda Luvoyo. I'm leaving on Monday for work and will only be back after Christmas that will make it two month. Worst ISP ever!!!!!,Telkom,telkom,telkom-worst-isp-ever-82735433241d3bcc98b8d0a7b4e62ab3b88f62a3-4217545,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2020-10-30,3,[]
4217495,1b7f6d93-31fa-11e8-83f4-f23c91bb6188,2022-12-08 13:24:50,MaTesta,MaTesta,,1b7f6d93-31fa-11e8-83f4-f23c91bb6188,Where is my order,1,"I've placed an order for 2 phones on the 28th of November 2022,to date no phone delivered by Telkom and their partner CourierIT... Horrendous service from both...",Telkom,telkom,where-is-my-order-18d40c404309a6fc22c4766def09403306adcc93-4217495,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2014-06-15,7,[]
4217466,f1d0d0a0-76e5-11ed-bf46-1db6a3278b20,2022-12-08 13:16:02,Khutala M,Khutala M,,f1d0d0a0-76e5-11ed-bf46-1db6a3278b20,Telkom service sucks,1,They are the worst service provider I've come across. My lines have been suspended and I've been calling daily without assistance. All the consultants I've interacted with are giving me the same response saying they have escalated my matter and my lines will be opened in 5 hours time. This is just not on. What's worse is that since it's a new month now I'm still expected to pay my subscription fees.,Telkom,telkom,telkom-service-sucks-21d720962539a2b8d11008a67b54a9d24f67f2d2-4217466,0,"[{'id': 2441489, 'body': ""<div><!--block-->To top it all even the Telkom store next to me can't assist me but instead is referring me to the telephone line for enquiries. Angekhe! Such incompetence.\xa0<br><br></div>"", 'created_at': '2022-12-08 13:26:02', 'type': 'Public', 'origin': 1, 'owner': 1, 'from': 'Khutala M', 'businessSlug': 'telkom', 'businessLogo': 'https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png', 'showPrivateBadge': False, 'isLinkedToUser': False}]",https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2022-12-08,1,[]
4217394,7d37b610-2e98-11ed-86fd-b5d2ba7c6200,2022-12-08 12:41:33,waafiqa J,waafiqa J,,7d37b610-2e98-11ed-86fd-b5d2ba7c6200,Refund outstanding,1,Still waiting on my refund since March 2022.. called multiple times between March - May 2022 eventually gave up. I still havent received my refund and the consultants explained that it shows it was requested but nobody can confirm that it was actually paid. I will never use their services or products ever again.,Telkom,telkom,refund-outstanding-4824e1d6c7095a6f8d341386eb28a32e83c4abc4-4217394,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2022-09-07,2,[]
4217390,33ed74a1-31fa-11e8-83f4-f23c91bb6188,2022-12-08 12:39:27,Ntswaki K,Ntswaki K,,33ed74a1-31fa-11e8-83f4-f23c91bb6188,Device issues after upgrading... threats,1,What bad service from the manager at greenstone store. Katleho Mono. I had an issue with a contract phone I've had for 2 days... creasing already and battery life horrible. I was threatened with lawyers. Such behavior from a manager.,Telkom,telkom,device-issues-after-upgrading-threats-4217390,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2017-03-08,3,[]
4217226,2740930d-31fa-11e8-83f4-f23c91bb6188,2022-12-08 11:45:32,Joelle,Joelle,,2740930d-31fa-11e8-83f4-f23c91bb6188,Telkom deleted my number without my permission,1,"My contract with Telkom expired and then went into autorenewal. I was not informed of the autorenewal until I queried why I was still being charged. I then asked for a cancellation and asked that my number be moved back to a prepaid line. The person assisting me assured methat this would be done and that it would take 24 hours to take effect. That was 11 days ago. My number is still not working. When I made a  follow up I was told that my number had actually been deleted off the system and no longer existed. Again I asked that it be reinstated and I was told they would escalate it. They gave me a case number (**********2) and said it would take between 2 hours and 72 hours. That was over a week ago. My number is still not working. This number was never a contract line to begin with. I had ported my number and migrated it to contract to avoid having to change my number and now I cannot get it back. It is linked to all my accounts. I have made numerous calls to Telkom but I am always told that ""it has been escalated"". However the higher powers are, I need them to get in contact with me and sort it out once and for all.",Telkom,telkom,telkom-deleted-my-number-without-my-permission-4217226,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2015-12-29,9,[]
4217175,bb005dd0-76d9-11ed-bbde-8712e2351579,2022-12-08 11:30:49,Kwatlishi M,Kwatlishi M,,bb005dd0-76d9-11ed-bbde-8712e2351579,Mr,1,I bought airtime of R100 on the 29th November till today it was never loaded. I phoned call center several times and their incompetent agents kept on telling me different stories. One of the agents even requested my bank statement but nothing happened.,Telkom,telkom,mr-97d684caab3228cfe02981e7151cde3dafc9c695-4217175,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2022-12-08,1,[]
4217128,27b8de35-31fa-11e8-83f4-f23c91bb6188,2022-12-08 11:14:17,Mamike,Mamike,,27b8de35-31fa-11e8-83f4-f23c91bb6188,Horrible service,1,"I had such a good relationship with Telkom until the 1st of December, they discontinued my internet services without my approval or knowledge. I went to the store Mall Of Africa to get assistance on this, was advised to get a sim swap which i was in the processing of getting when their system decided to hang and they couldn't proceed. I was told to wait it out, which i did still that didnt work. I then requested that they give me unlimited sim card again that was an issue, i requested that this application be cancelled too. I could not get data even with recharging by buying data at their store but come month end, they will want their money. Utterly disappointed Telkom. I constantly have to call and check the store, no one is updating me",Telkom,telkom,horrible-service-f1681c300b5d606e5956cac039ca98ac34eff01a-4217128,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2016-01-22,10,[]
4217034,19e373ee-31fa-11e8-83f4-f23c91bb6188,2022-12-08 10:45:58,Akhona,Akhona,,19e373ee-31fa-11e8-83f4-f23c91bb6188,Poor Connectivity and Network,3,"I stay in Parklands East in a free standing house in Surrey Street. Since residing here for the last 3-4 years ago the network has been very poor such that you cant real make a phone call with Telkom. You must rely on Whatsapp calls via the wifi.

I am certain that other home owners are also experiencing the same around the area. I wanted to check if MTN has sight of this issue from an infrastructure point of view? I dont think it makes sense for us to be living like this in a modern city as if we live in a farm somewhere in rural areas?

How best can we address this issue?

I stay in Parklands, Cape Town, Wester Cape

The  is the network is so poor such that I cant even make a call from my house, let alone the inability to use my mobile data. I solely rely in wifi to make whatsapp calls and when its off it means no calls for me. I need to drive up Parklands Main Road to Caltex Garage to be able to make a clear call.

This problem is common for me on Telkom and even MTN since my wife uses MTN.

I am on Andriod and I also have iOS.

I use Samsung A50 for Telkom Mobile, and iPhone 12 for MTN. This is not a devuce problem, it is a poor network issue in Parklands East, Surrey Street and Brompton Bend. Anyone that comes to our house cant make calls at all. So it is a common issue which might be linked to the lack of towers for the major networks such as MTN and Telkom.

Plz advise.",Telkom,telkom,poor-connectivity-and-network-4217034,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2014-03-27,158,[]
4216994,e4554f80-0500-11e9-a14c-cd2077c7b387,2022-12-08 10:29:46,Shivorne V,Shivorne V,,e4554f80-0500-11e9-a14c-cd2077c7b387,Telkom gives disabled pensioner terrible customer service,1,"I took the black friday deal on Samsung A33 at Telkom. When I wanted my info transfered from old Samsung to New Samsung I was told it's Tuesday and Samsung guys don't work on a Tuesday I can come back any day including Sunday. I went up today which is a Thursday and I now get told no rep today I must go to Samsung shop. I never received my free gifts that was advertised with the deal neither The guy that assisted me today just said it's not Telkom to blame for no rep today they have no control over Samsung, yet a male and female rep was standing at the door in Samsung uniform. Telkom has really been taking me for a fool and as a disabled pensioner I really struggle to manage to pay out R200.00 on Uber up and down everytime. Very upset with Telkom Direct Somerset West",Telkom,telkom,telkom-gives-disabled-pensioner-terrible-customer-service-4216994,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2018-12-21,5,[]
4216938,3208bc68-31fa-11e8-83f4-f23c91bb6188,2022-12-08 10:12:17,Zarn̬ de Lange,Zarn̬ de Lange,,3208bc68-31fa-11e8-83f4-f23c91bb6188,Poor service from Telkom,1,"I have been struggling since the 1st November to get my Telkom line relocated. I have 9 reference numbers and no feedback from anyone when my line will be installed. I have been a loyal client to Telkom for 6 years now. This is ridiculous that we must struggle to get service from Telkom.  I mean 9 damn reference numbers and no service or feedback. This is unacceptable. 

REFRENCE NUMBERS ARE: 
****************************************CSN-15719
CSN-**********18837A
**********A",Telkom,telkom,poor-service-from-telkom-45c50d103e63b689bf9a7887b234e9a45ab5af76-4216938,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2017-01-13,12,[]
4216887,f0075930-aaa0-11ea-9a7d-8b78673f4ef4,2022-12-08 09:54:07,Lillian F,Lillian F,,f0075930-aaa0-11ea-9a7d-8b78673f4ef4,Extremely disappointed loyal customer,1,I have been with Telkom for many years and always referred all my mates to them but oh my word what a major headache to pay a bill. I don't know what the sales person did in store at tokai but my November debit never went out. I have been on calls with call centre all week every morning but just can't get my bill paid. Now my credit score is affected and late charges being added. There apps so useless as well. For a big provider there systems are ridiculous all I want is have my bill paid. Telkom u don't even deserve one star.,Telkom,telkom,extremely-disappointed-loyal-customer-adf04edc2985e9ca125431d73c5aa85f9b5c42a5-4216887,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2020-06-10,14,[]
